"couple";"Global_min";"Global_max";"Global_mean";"Global_median";"Global_sd";"HCW_min";"HCW_max";"HCW_mean";"HCW_median";"HCW_sd";"Patient_min";"Patient_max";"Patient_mean";"Patient_median";"Patient_sd";"Paramedical_min";"Paramedical_max";"Paramedical_mean";"Paramedical_median";"Paramedical_sd";"Medical_min";"Medical_max";"Medical_mean";"Medical_median";"Medical_sd";"Environment_min";"Environment_max";"Environment_mean";"Environment_median";"Environment_sd";"Contact_min";"Contact_max";"Contact_mean";"Contact_median";"Contact_sd";"beta";"nu";"ED_min";"ED_max";"ED_median";"ED_mean";"ED_sd"
"sim_3_25";0;0,5375;0,40025;0,496875;0,200847020773943;0;0,955223880597015;0,733470149253731;0,91044776119403;0,367595870194112;0;0,258064516129032;0,160188172043011;0,193548387096774;0,081899429245591;0;0,989690721649485;0,751557437407953;0,938144329896907;0,377023434887314;0;0,945945945945946;0,685769519519519;0,837837837837838;0,344807695506126;0;0,2625;0,16225;0,196875;0,083031162794308;0;0,36875;0,238;0,29375;0,120723989182227;3;25;3,32916666666667;62,2135416666667;40,0060763888889;34,9064270833333;15,4370036260569
"sim_3_25-2";0;0,51875;0,352296875;0,475;0,214839754702458;0;0,947761194029851;0,64134328358209;0,865671641791045;0,390961406369646;0;0,241935483870968;0,144059139784946;0,188172043010753;0,088908270152976;0;0,979591836734694;0,657296970334526;0,88659793814433;0,400719390872572;0;0,944444444444444;0,59896021021021;0,805555555555556;0,367207020741377;0;0,165625;0,09309375;0,11875;0,0582966157398618;0;0,415625;0,259203125;0,346875;0,158559625215094;3;12,5;3,44826388888889;80,5055555555556;41,4494791666667;34,7001388888889;18,6486384541752
"sim_3_3";0;0,50625;0,311359375;0,43125;0,204811484875529;0;0,880597014925373;0,554514925373134;0,76865671641791;0,364543877766675;0;0,247311827956989;0,136182795698925;0,182795698924731;0,0908185052823606;0;0,896907216494845;0,565014201556911;0,783505154639175;0,372018835702321;0;0,888888888888889;0,526786786786787;0,702702702702703;0,348489571374709;0;0,071875;0,0266875;0,03125;0,0198456077504551;0;0,453125;0,284671875;0,3953125;0,187244538466512;3;3;3,10381944444444;88,5423611111111;45,9991319444444;38,2559375;22,8496216314776
"sim_3_30";0;0,54375;0,40334375;0,5;0,202338788173288;0;0,977611940298508;0,743917910447761;0,925373134328358;0,37299148056934;0;0,252688172043011;0,157983870967742;0,193548387096774;0,0804687783121656;0;1;0,760757416368609;0,948453608247423;0,381663106337981;0;0,972972972972973;0,699455705705706;0,864864864864865;0,351909770292443;0;0,28125;0,180484375;0,21875;0,0923638614651757;0;0,34375;0,222859375;0,271875;0,113056785172772;3;30;3,12395833333333;72,1166666666667;39,5890625;33,8361267361111;14,8430342192389
"sim_3_35";0;0,546875;0,4275625;0,50625;0,187377147776334;0;0,977611940298508;0,78955223880597;0,940298507462687;0,345761926299389;0;0,241935483870968;0,166774193548387;0,193548387096774;0,0744362634660971;0;1;0,807175994108984;0,958762886597938;0,353547333170493;0;1;0,743025525525526;0,864864864864865;0,327125054211139;0;0,3;0,2061875;0,240625;0,0918873590121686;0;0,321875;0,221375;0,259375;0,0987612899849809;3;35;3,14861111111111;52,3107638888889;39,7347222222222;34,8828333333333;13,5364423394319
"sim_3_35-2";0;0,546875;0,40165625;0,484375;0,189200027070306;0;0,977611940298508;0,734402985074627;0,888059701492537;0,345801738114476;0;0,236559139784946;0,161935483870968;0,193548387096774;0,077449817797117;0;0,979591836734694;0,749664422470019;0,907216494845361;0,35327628300902;0;0,972972972972973;0,69399024024024;0,837837837837838;0,328440199638167;0;0,203125;0,13178125;0,15625;0,0639952344797493;0;0,38125;0,269875;0,31875;0,128230874566974;3;17,5;3,00694444444444;70,2899305555556;40,8538194444444;36,2347760416667;15,7339094286867
"sim_3_4";0;0,503125;0,2939375;0,43125;0,216091309014635;0;0,91044776119403;0,525149253731343;0,776119402985075;0,385738018253406;0;0,247311827956989;0,127365591397849;0,182795698924731;0,094795838838333;0;0,938144329896907;0,535849463496739;0,78460972017673;0,393625245814803;0;0,916666666666667;0,496753003003003;0,712462462462462;0,367846308944433;0;0,0875;0,0311875;0,040625;0,0246340999817235;0;0,453125;0,26275;0,3875;0,193358373858507;3;4;3,12465277777778;92,1972222222222;43,1618055555556;34,8192638888889;22,3585119168034
"sim_3_40";0;0,54375;0,437578125;0,509375;0,180971302122238;0;0,992537313432836;0,809029850746269;0,940298507462687;0,334354063778583;0;0,252688172043011;0,16997311827957;0,193548387096774;0,0716557860539735;0;1;0,826351251840943;0,969072164948454;0,341556537155302;0;1;0,763292042042042;0,891891891891892;0,317080243337477;0;0,30625;0,220328125;0,253125;0,0929842034842336;0;0,31875;0,21725;0,25;0,091774602872538;3;40;3,01388888888889;68,9923611111111;39,9074652777778;35,6995277777778;13,582266765932
"sim_3_45-2";0;0,53125;0,413984375;0,496875;0,188000258497054;0;0,970149253731343;0,759776119402985;0,91044776119403;0,344972991818925;0;0,236559139784946;0,164865591397849;0,196236559139785;0,0759283746755167;0;0,989690721649485;0,777672522617294;0,928571428571429;0,353000178421712;0;0,972972972972973;0,712342342342342;0,837837837837838;0,325912362336895;0;0,234375;0,155953125;0,18125;0,0726019453472176;0;0,365625;0,25803125;0,3078125;0,118268624797513;3;22,5;3,00243055555556;53,6920138888889;40,4592013888889;35,6854322916667;14,2158966960492
"sim_3_5";0;0,50625;0,331625;0,45;0,205068030904368;0;0,895522388059702;0,595783582089552;0,805970149253731;0,368108185445055;0;0,252688172043011;0,141317204301075;0,188172043010753;0,0887154121647533;0;0,917525773195876;0,606981906164528;0,824742268041237;0,375515563910508;0;0,916666666666667;0,566103603603604;0,756756756756757;0,351736364483217;0;0,0875;0,042609375;0,053125;0,0280493075181118;0;0,45;0,289015625;0,3875;0,179013333429277;3;5;3,1;96,4965277777778;45,2059027777778;38,1103975694444;21,6594255481568
"sim_3_5-2";0;0,48125;0,310703125;0,4359375;0,206027993977448;0;0,873134328358209;0,553022388059701;0,776119402985075;0,366875733517972;0;0,247311827956989;0,136129032258065;0,185483870967742;0,0912535293525209;0;0,897959183673469;0,56318062276457;0,785714285714286;0,374071768424304;0;0,916666666666667;0,52621996996997;0,72972972972973;0,35176028058015;0;0,053125;0,021640625;0,025;0,0158910684985151;0;0,459375;0,2890625;0,4046875;0,191746049715915;3;2,5;3,00798611111111;88,7847222222222;47,0394097222222;38,9288315972222;23,1293703030569
"sim_3_50";0;0,5625;0,434046875;0,5125;0,190315027630688;0;0,985074626865672;0,80134328358209;0,951492537313433;0,350881931982912;0;0,274193548387097;0,169435483870968;0,193548387096774;0,0760176596834352;0;1;0,818503576688407;0,969072164948454;0,358386205573377;0;1;0,755968468468468;0,891891891891892;0,332405999804342;0;0,359375;0,241328125;0,28125;0,107030662549281;0;0,275;0,19271875;0,221875;0,0863074409538803;3;50;3,23472222222222;68,8659722222222;39,2423611111111;34,7012100694444;13,7010202341913
"sim_3_55-2";0;0,534375;0,39865625;0,5;0,206321012881553;0;0,985074626865672;0,733097014925373;0,925373134328358;0,379229433691289;0;0,247311827956989;0,157715053763441;0,193548387096774;0,0828375424688986;0;0,989795918367347;0,750103092783505;0,948453608247423;0,388039707249586;0;0,972972972972973;0,688048048048048;0,861111111111111;0,357615078085329;0;0,265625;0,168;0,20625;0,0886102835411682;0;0,35;0,23065625;0,284375;0,120554749018827;3;27,5;3,04444444444444;82,6986111111111;39,9338541666667;33,7743194444444;15,724185744945
"sim_3_6";0;0,5125;0,332234375;0,453125;0,207734251642602;0;0,940298507462687;0,598320895522388;0,813432835820896;0,373913113255222;0;0,252688172043011;0,140537634408602;0,188172043010753;0,0892063215029366;0;0,979591836734694;0,608451504313065;0,824742268041237;0,380642258369501;0;0,918918918918919;0,57146021021021;0,777777777777778;0,358709131114423;0;0,109375;0,050328125;0,0625;0,0334912340343723;0;0,446875;0,28190625;0,38125;0,176610497600656;3;6;3,00590277777778;79,5736111111111;44,2710069444444;36,4549965277778;20,1659333123935
"sim_3_65-2";0;0,546875;0,402953125;0,503125;0,205428019218434;0;0,977611940298508;0,744664179104478;0,932835820895522;0,379442571651567;0;0,252688172043011;0,156774193548387;0,190860215053763;0,0812354613847112;0;1;0,761032505785819;0,948453608247423;0,38774827535854;0;0,972972972972973;0,701302552552553;0,864864864864865;0,358602487244216;0;0,3;0,185921875;0,225;0,0961711020993541;0;0,325;0,21703125;0,265625;0,112302114312612;3;32,5;3,00763888888889;60,0559027777778;39,6888888888889;33,5785208333333;15,1712133087913
"sim_3_7";0;0,5125;0,3393125;0,45625;0,207258119449853;0;0,91044776119403;0,611082089552239;0,82089552238806;0,373324917574662;0;0,241935483870968;0,143521505376344;0,188172043010753;0,0887003806954044;0;0,958762886597938;0,623972228066484;0,835051546391753;0,381722078010184;0;0,918918918918919;0,576963213213213;0,756756756756757;0,354678163711155;0;0,121875;0,057171875;0,071875;0,037097131261711;0;0,440625;0,282140625;0,378125;0,172637890474897;3;7;3,01215277777778;65,6895833333333;43,6364583333333;35,9491267361111;19,7327979348194
"sim_3_75-2";0;0,546875;0,434265625;0,50625;0,183136350531275;0;0,977611940298508;0,803059701492537;0,940298507462687;0,338407904221417;0;0,247311827956989;0,168575268817204;0,193548387096774;0,0726427022476237;0;1;0,820188828108563;0,959183673469388;0,34573912231939;0;1;0,757747747747748;0,888888888888889;0,320427694027985;0;0,3125;0,215078125;0,25;0,0924525151762865;0;0,309375;0,2191875;0,253125;0,0942423420372357;3;37,5;3,16979166666667;67,3430555555556;39,6684027777778;35,8081267361111;13,734330000891
"sim_3_8";0;0,51875;0,3459375;0,459375;0,206080998980264;0;0,940298507462687;0,62634328358209;0,832089552238806;0,372899881345236;0;0,241935483870968;0,143924731182796;0,182795698924731;0,0868979737975789;0;0,979381443298969;0,64075689038502;0,846938775510204;0,381605539949587;0;0,945945945945946;0,588201951951952;0,783783783783784;0,353430970069515;0;0,125;0,067;0,084375;0,0417499116088494;0;0,428125;0,2789375;0,3671875;0,16665607169004;3;8;3,02291666666667;70,5336805555555;42,7567708333333;36,225828125;19,2579864775878
"sim_3_85-2";0;0,546875;0,436453125;0,509375;0,183892290750856;0;0,985074626865672;0,807201492537313;0,947761194029851;0,339703776775009;0;0,236559139784946;0,169354838709677;0,198924731182796;0,0728146636877427;0;1;0,824707027140753;0,969072164948454;0,347050111514971;0;0,972972972972973;0,760953453453453;0,891891891891892;0,322018377630471;0;0,3125;0,22771875;0,265625;0,097361000285383;0;0,309375;0,208734375;0,240625;0,0895528753525195;3;42,5;3,06527777777778;70,7371527777778;39,8944444444444;36,2732256944444;14,0872015705187
"sim_3_9";0;0,515625;0,34265625;0,465625;0,211545426084859;0;0,925373134328358;0,620671641791045;0,83955223880597;0,382778033656848;0;0,247311827956989;0,142365591397849;0,185483870967742;0,089401369948481;0;0,958762886597938;0,632944982116558;0,855670103092783;0,39100406443769;0;0,918918918918919;0,588243243243243;0,783783783783784;0,36395104096551;0;0,14375;0,071015625;0,090625;0,0457340601908696;0;0,434375;0,271640625;0,365625;0,168095562813754;3;9;3,01111111111111;68,5756944444445;42,0296875;35,5989565972222;19,2374228630184
"sim_3-2_0";0;0,340625;0,08621875;0,003125;0,118440149679991;0;0,611940298507463;0,150335820895522;0,00746268656716418;0,206514657141586;0;0,17741935483871;0,0400268817204301;0;0,0561570624395979;0;0,63265306122449;0,154991584262571;0,0103092783505155;0,213327938760462;0;0,694444444444444;0,138096846846847;0;0,198793637277641;0;0;0;0;0;0;0,340625;0,08621875;0,003125;0,118440149679991;1,5;0;3,08993055555556;98,5871527777778;10,1385416666667;28,8491059027778;29,8919783228164
"sim_3-2_1";0;0,403125;0,09915625;0,00625;0,13582223243566;0;0,716417910447761;0,173805970149254;0,0149253731343284;0,236127906679183;0;0,198924731182796;0,0453763440860215;0;0,0644274529719659;0;0,731958762886598;0,180067851883021;0,0103092783505155;0,245140752105683;0;0,72972972972973;0,157372372372372;0;0,221388305590947;0;0,028125;0,00528125;0;0,00790314872289399;0;0,378125;0,093875;0,00625;0,128660611380695;1,5;1;3,11493055555556;98,2621527777778;11,3442708333333;29,7407899305556;30,0495773055766
"sim_3-2_10";0;0,4625;0,255921875;0,384375;0,195403062546682;0;0,858208955223881;0,472873134328358;0,716417910447761;0,360660919723338;0;0,21505376344086;0,0996236559139785;0,139784946236559;0,0775591718807385;0;0,86734693877551;0,484985272459499;0,721649484536082;0,369572571605902;0;0,864864864864865;0,440792042042042;0,643768768768769;0,341506031006046;0;0,171875;0,086234375;0,121875;0,0668618470105537;0;0,325;0,1696875;0,246875;0,130450800208836;1,5;10;3,16979166666667;86,3798611111111;49,9866319444444;39,6933072916667;26,3428866309096
"sim_3-2_11";0;0,496875;0,27246875;0,39375;0,198978475843324;0;0,888059701492537;0,498059701492537;0,723880597014925;0,363404408690475;0;0,220430107526882;0,10994623655914;0,150537634408602;0,0819179650395547;0;0,917525773195876;0,512898169577109;0,752577319587629;0,374501199968253;0;0,837837837837838;0,458813813813814;0,666666666666667;0,338197813928381;0;0,196875;0,094875;0,13125;0,0702288132628735;0;0,33125;0,17759375;0,253125;0,130234356277298;1,5;11;3,00486111111111;92,9965277777778;48,4947916666667;38,2577743055556;25,3262636514785
"sim_3-2_12";0;0,46875;0,2933125;0,40625;0,193273506309598;0;0,873134328358209;0,539813432835821;0,746268656716418;0,355557102519308;0;0,225806451612903;0,115725806451613;0,150537634408602;0,077897459677465;0;0,917525773195876;0,556881443298969;0,77319587628866;0,367457303056041;0;0,888888888888889;0,494677177177177;0,648648648648649;0,330405175628015;0;0,209375;0,10921875;0,146875;0,0730400778738398;0;0,321875;0,18409375;0,25;0,122389588965415;1,5;12;3,10069444444444;92,8458333333333;49,2430555555556;40,4313263888889;24,3386544855372
"sim_3-2_13";0;0,48125;0,25734375;0,4;0,208783113459318;0;0,888059701492537;0,47339552238806;0,738805970149254;0,383793289730204;0;0,220430107526882;0,101693548387097;0,145161290322581;0,0841000509354331;0;0,927835051546392;0,488855985693246;0,762886597938144;0,39667161997985;0;0,864864864864865;0,432364864864865;0,648648648648649;0,353722142343879;0;0,21875;0,102859375;0,15;0,0847274635560251;0;0,31875;0,154484375;0,234375;0,126002020838004;1,5;13;3,07673611111111;83,0777777777778;45,1416666666667;35,7402447916667;25,5109221951011
"sim_3-2_14";0;0,5;0,277609375;0,409375;0,207143824577362;0;0,91044776119403;0,515485074626866;0,761194029850746;0,384594822863587;0;0,220430107526882;0,106236559139785;0,150537634408602;0,0806374881528205;0;0,927835051546392;0,530312960235641;0,783505154639175;0,396148352417657;0;0,891891891891892;0,476257507507508;0,702702702702703;0,358076897142494;0;0,221875;0,11271875;0,159375;0,0853695169281179;0;0,321875;0,164890625;0,234375;0,123855064872038;1,5;14;3,14965277777778;84,2760416666667;44,7065972222222;35,6338125;23,5723705679035
"sim_3-2_15";0;0,49375;0,31090625;0,425;0,19715932498064;0;0,895522388059702;0,575335820895522;0,783582089552239;0,364854967726843;0;0,225806451612903;0,120403225806452;0,155913978494624;0,0779793866872094;0;0,938144329896907;0,593155375552283;0,805123080159899;0,376548374517175;0;0,864864864864865;0,528179429429429;0,702702702702703;0,338692209925777;0;0,234375;0,132171875;0,175;0,0854581609530463;0;0,303125;0,178734375;0,2390625;0,1141970073664;1,5;15;3,034375;85,1138888888889;46,6175347222222;39,3390138888889;22,7963102162653
"sim_3-2_15-2";0;0,453125;0,230359375;0,35625;0,188395677256083;0;0,813432835820896;0,417089552238806;0,649253731343284;0,340583321384896;0;0,220430107526882;0,0958333333333333;0,134408602150538;0,0800774990565488;0;0,845360824742268;0,430349779086892;0,670103092783505;0,351083653539795;0;0,810810810810811;0,381798048048048;0,548048048048048;0,318646257593986;0;0,146875;0,0629375;0,0875;0,0528875680027569;0;0,35;0,167421875;0,25;0,137656388586592;1,5;7,5;3,05069444444444;96,7173611111111;50,1161458333333;39,9309253472222;29,1385552725401
"sim_3-2_16";0;0,503125;0,339921875;0,434375;0,186739569141156;0;0,902985074626866;0,630373134328358;0,805970149253731;0,346070095361933;0;0,231182795698925;0,130672043010753;0,161290322580645;0,0737171052869051;0;0,958762886597938;0,648491479065853;0,824742268041237;0,356721607608145;0;0,891891891891892;0,58237987987988;0,72972972972973;0,32245531613422;0;0,25;0,14875;0,1875;0,0831136525484818;0;0,30625;0,191171875;0,240625;0,106274216452167;1,5;16;3,10451388888889;92,51875;46,1361111111111;40,9676527777778;20,983678043872
"sim_3-2_17";0;0,5;0,33528125;0,434375;0,192169041735251;0;0,91044776119403;0,621791044776119;0,805970149253731;0,356211743908761;0;0,21505376344086;0,128870967741935;0,161290322580645;0,0754883174487254;0;0,948979591836735;0,640001577950768;0,826530612244898;0,366895510037186;0;0,916666666666667;0,573701201201201;0,72972972972973;0,331931519012543;0;0,265625;0,152390625;0,19375;0,0884821147585494;0;0,3;0,182890625;0,23125;0,106512910706733;1,5;17;3,00868055555556;82,3197916666667;45,3111111111111;38,8230520833333;20,2468517366619
"sim_3-2_18";0;0,49375;0,31296875;0,434375;0,205572625201163;0;0,895522388059702;0,581977611940299;0,809701492537313;0,38177608391058;0;0,236559139784946;0,119166666666667;0,161290322580645;0,0802611079970022;0;0,927835051546392;0,598850199873764;0,835051546391753;0,393597101110247;0;0,864864864864865;0,537278528528529;0,72972972972973;0,354105958749234;0;0,25;0,14721875;0,2;0,0974609900941817;0;0,28125;0,16575;0,225;0,1097205328111;1,5;18;3,04513888888889;74,9263888888889;43,6776041666667;36,1949444444444;20,754676426087
"sim_3-2_19";0;0,49375;0,32728125;0,440625;0,202742733168666;0;0,91044776119403;0,608320895522388;0,82089552238806;0,376521027098911;0;0,21505376344086;0,124811827956989;0,161290322580645;0,0789879941649629;0;0,948979591836735;0,625715337681464;0,845360824742268;0,387448061142425;0;0,891891891891892;0,5621996996997;0,75;0,35115594922273;0;0,29375;0,15565625;0,20625;0,0973060851487324;0;0,2875;0,171625;0,221875;0,107618642167423;1,5;19;3,18923611111111;82,1920138888889;44,6769097222222;37,2272690972222;20,6202353427113
"sim_3-2_2";0;0,396875;0,140703125;0,015625;0,155655097863236;0;0,708955223880597;0,249179104477612;0,0261194029850746;0,274440224894973;0;0,198924731182796;0,0625537634408602;0,00537634408602151;0,0711686457716186;0;0,721649484536082;0,256266042499474;0,0309278350515464;0,282566309940804;0;0,777777777777778;0,230559309309309;0,027027027027027;0,262111960781772;0;0,05625;0,01309375;0,003125;0,015450946400166;0;0,3625;0,127609375;0,0140625;0,141665704341833;1,5;2;3,01041666666667;96,5059027777778;18,7546875;36,3854774305556;32,7829944050411
"sim_3-2_20";0;0,50625;0,321875;0,446875;0,209055412171128;0;0,902985074626866;0,599626865671642;0,835820895522388;0,389236851816827;0;0,225806451612903;0,121774193548387;0,161290322580645;0,0805302580142704;0;0,938775510204082;0,61761466442247;0,857142857142857;0,401250474787744;0;0,918918918918919;0,551959459459459;0,756756756756757;0,3602664539008;0;0,26875;0,156734375;0,2125;0,102724304103274;0;0,2875;0,165140625;0,221875;0,108118045523509;1,5;20;3,01840277777778;65,6517361111111;42,5446180555556;34,9178576388889;19,8632762752852
"sim_3-2_25";0;0,50625;0,333859375;0,45625;0,211751790578143;0;0,932835820895522;0,622761194029851;0,850746268656716;0,394722207237939;0;0,225806451612903;0,125725806451613;0,166666666666667;0,0811858059592397;0;0,958762886597938;0,63966389648643;0,876288659793814;0,405648624449419;0;0,918918918918919;0,578190690690691;0,783783783783784;0,368154311618118;0;0,309375;0,180234375;0,240625;0,115275785586991;0;0,265625;0,153625;0,203125;0,098585731796336;1,5;25;3,009375;81,7270833333333;41,5982638888889;34,1281163194444;19,4029139966167
"sim_3-2_25-2";0;0,471875;0,257453125;0,4;0,205974928280141;0;0,858208955223881;0,474850746268657;0,738805970149254;0,379482716200244;0;0,220430107526882;0,100833333333333;0,145161290322581;0,0822749129773393;0;0,88659793814433;0,487352724594993;0,753839680201978;0,389881621832312;0;0,891891891891892;0,441764264264264;0,648648648648649;0,35624842532253;0;0,20625;0,098703125;0,146875;0,0793285296421489;0;0,31875;0,15875;0,2359375;0,128161955388661;1,5;12,5;3,1375;89,090625;45,7059027777778;36,3666979166667;25,6784467531256
"sim_3-2_3";0;0,40625;0,138640625;0,0125;0,159964693094032;0;0,716417910447761;0,247276119402985;0,0298507462686567;0,284124030176177;0;0,220430107526882;0,0603763440860215;0,00537634408602151;0,0717854673724761;0;0,742268041237113;0,255266673679781;0,0103092783505155;0,294662500234986;0;0,783783783783784;0,226306306306306;0,0274024024024024;0,264325847630779;0;0,06875;0,01840625;0;0,0223505602256296;0;0,359375;0,120234375;0,009375;0,138746327839439;1,5;3;3,021875;98,1284722222222;14,6065972222222;33,434109375;30,9174714752434
"sim_3-2_30";0;0,5375;0,37015625;0,46875;0,200368141765627;0;0,955223880597015;0,690932835820895;0,880597014925373;0,373380461459351;0;0,247311827956989;0,139059139784946;0,166666666666667;0,0775868233008674;0;0,989690721649485;0,712551020408163;0,907689880075742;0,385064571857832;0;0,918918918918919;0,633813813813814;0,805555555555556;0,345279049511357;0;0,3375;0,217390625;0,275;0,118564130480798;0;0,26875;0,152765625;0,190625;0,0847033657304401;1,5;30;3,03055555555556;71,2590277777778;41,1171875;35,4699583333333;17,3248083256907
"sim_3-2_35";0;0,525;0,384125;0,48125;0,19903148621834;0;0,962686567164179;0,718582089552239;0,902985074626866;0,371999767651798;0;0,241935483870968;0,143172043010753;0,172043010752688;0,0761004127245929;0;0,989690721649485;0,739223122238586;0,927835051546392;0,382652213433085;0;0,945945945945946;0,664005255255255;0,833333333333333;0,346042516677426;0;0,340625;0,237171875;0,29375;0,12350288981873;0;0,25;0,146953125;0,178125;0,0777963801515391;1,5;35;3,07013888888889;69,1305555555556;40,7711805555556;35,4348680555556;16,5385195266794
"sim_3-2_35-2";0;0,490625;0,31721875;0,4375;0,203492972168691;0;0,91044776119403;0,58865671641791;0,809701492537313;0,377296637738361;0;0,220430107526882;0,121666666666667;0,161290322580645;0,0797027298253066;0;0,948453608247423;0,608343151693667;0,835051546391753;0,390338901196953;0;0,891891891891892;0,536696696696697;0,725975975975976;0,347298813680444;0;0,246875;0,146140625;0,196875;0,0948775253051243;0;0,290625;0,171078125;0,23125;0,110740975559858;1,5;17,5;3,053125;70,7680555555555;43,3548611111111;36,5409444444444;20,9850841567483
"sim_3-2_4";0;0,425;0,153171875;0,0125;0,168394982239903;0;0,73134328358209;0,274813432835821;0,0223880597014925;0,301536641780515;0;0,204301075268817;0,0655376344086021;0,00537634408602151;0,0735083273292939;0;0,783505154639175;0,28409004839049;0,0153587208079108;0,312423707041101;0;0,810810810810811;0,250296546546547;0,0277777777777778;0,279119565691096;0;0,090625;0,02653125;0;0,0306650498302704;0;0,346875;0,126640625;0,0109375;0,139265284822773;1,5;4;3,01041666666667;95,7677083333333;16,94375;34,2848576388889;31,0858255556356
"sim_3-2_40";0;0,534375;0,38509375;0,484375;0,202451824698634;0;0,985074626865672;0,722574626865672;0,917910447761194;0,379434133989552;0;0,247311827956989;0,141962365591398;0,172043010752688;0,0764237963034653;0;0,989795918367347;0,742411634756996;0,938459920050494;0,389969421477475;0;1;0,670142642642643;0,837837837837838;0,353450549696488;0;0,36875;0,2489375;0,309375;0,13163508356867;0;0,221875;0,13615625;0,16875;0,0733041563119071;1,5;40;3,18506944444444;68,9447916666667;40,1416666666667;33,8170572916667;15,7603511351814
"sim_3-2_45-2";0;0,50625;0,36446875;0,45625;0,188912786200106;0;0,947761194029851;0,680485074626866;0,850746268656716;0,352339692482463;0;0,220430107526882;0,136801075268817;0,166666666666667;0,0725282386562802;0;0,969387755102041;0,700359772775089;0,876288659793814;0,362952758306935;0;0,891891891891892;0,627901651651652;0,783783783783784;0,327966172652244;0;0,303125;0,18896875;0,23125;0,0993984685555742;0;0,2875;0,1755;0,215625;0,0927244153988327;1,5;22,5;3,01527777777778;74,4871527777778;42,3366319444444;37,6574097222222;18,1268652347105
"sim_3-2_5";0;0,459375;0,19084375;0,275;0,174053126974887;0;0,805970149253731;0,345708955223881;0,51865671641791;0,313855719604728;0;0,209677419354839;0,0792741935483871;0,104838709677419;0,0748449991658767;0;0,814432989690722;0,355448138018094;0,533347359562382;0,323125783523815;0;0,783783783783784;0,320071321321321;0,405405405405405;0,297890485654679;0;0,11875;0,0395;0,0484375;0,0372202716015138;0;0,35;0,15134375;0,2109375;0,138536632397419;1,5;5;3,04548611111111;97,7017361111111;48,8935763888889;39,9608819444444;31,4620121270159
"sim_3-2_5-2";0;0,38125;0,135171875;0,0125;0,151780613047566;0;0,67910447761194;0,242798507462687;0,0261194029850746;0,271673064923379;0;0,193548387096774;0,0576344086021505;0,00537634408602151;0,0665271662936261;0;0,731958762886598;0,249576057227015;0,0206185567010309;0,2808367032811;0;0,75;0,225048798798799;0,0277777777777778;0,255851696838551;0;0,05625;0,015625;0,0015625;0,018465173317035;0;0,34375;0,119546875;0,0125;0,134297006661918;1,5;2,5;3,128125;98,9541666666667;19,5342013888889;35,9830381944444;32,3915973108252
"sim_3-2_50";0;0,553125;0,407703125;0,49375;0,195064353041495;0;0,970149253731343;0,762723880597015;0,932835820895522;0,364444908718853;0;0,252688172043011;0,151935483870968;0,17741935483871;0,0746608768779487;0;0,989795918367347;0,782013465179886;0,958762886597938;0,373636048719047;0;0,972972972972973;0,711614114114114;0,864864864864865;0,341881361622152;0;0,396875;0,283453125;0,340625;0,136657924822137;0;0,203125;0,12425;0,146875;0,0618506150873491;1,5;50;3,10694444444444;80,4295138888889;40,1404513888889;35,7686388888889;16,3065676704994
"sim_3-2_55-2";0;0,521875;0,360734375;0,46875;0,203573402804446;0;0,947761194029851;0,672014925373134;0,873134328358209;0,3791886755836;0;0,225806451612903;0,136478494623656;0,172043010752688;0,0782838640734913;0;0,989690721649485;0,690002103934357;0,896907216494845;0,389550641231702;0;0,945945945945946;0,624406906906907;0,805555555555556;0,354310443728916;0;0,334375;0,205953125;0,2609375;0,117428760236848;0;0,253125;0,15478125;0,1953125;0,0889020335469409;1,5;27,5;3,01111111111111;71,1715277777778;40,6114583333333;34,8898628472222;17,6729684608802
"sim_3-2_6";0;0,434375;0,212140625;0,325;0,182965525788658;0;0,776119402985075;0,383358208955224;0,600746268656716;0,330477256888778;0;0,225806451612903;0,0887903225806452;0,129032258064516;0,0780484247727104;0;0,804123711340206;0,394984220492321;0,608247422680412;0,340525809175763;0;0,888888888888889;0,352777777777778;0,486486486486487;0,312808117630168;0;0,146875;0,05103125;0,071875;0,0453852571743447;0;0,35625;0,161109375;0,240625;0,139564748721383;1,5;6;3,00798611111111;97,2986111111111;50,0053819444444;40,4000972222222;30,8345473841214
"sim_3-2_65-2";0;0,521875;0,385921875;0,475;0,193807232768092;0;0,962686567164179;0,722164179104478;0,895522388059702;0,362396080921161;0;0,236559139784946;0,143682795698925;0,172043010752688;0,0735252151542748;0;0,989690721649485;0,741529560277719;0,917525773195876;0,372265083489879;0;0,945945945945946;0,670893393393393;0,810810810810811;0,339043037103802;0;0,346875;0,2326875;0,2875;0,118073998255629;0;0,240625;0,153234375;0,18125;0,0791086799930043;1,5;32,5;3,03576388888889;71,5253472222222;40,6666666666667;35,2344375;15,7051387707329
"sim_3-2_7";0;0,44375;0,2155625;0,35;0,191389966682514;0;0,805970149253731;0,392798507462687;0,638059701492537;0,348282241751879;0;0,21505376344086;0,0878763440860215;0,126344086021505;0,0798889228567547;0;0,855670103092783;0,40363928045445;0,639175257731959;0,358564288704545;0;0,837837837837838;0,364099099099099;0,540540540540541;0,3260555524911;0;0,146875;0,056890625;0,0796875;0,0513444954576768;0;0,34375;0,158671875;0,246875;0,14169641314568;1,5;7;3,01423611111111;94,3670138888889;47,3760416666667;37,4548263888889;28,7425524463405
